,image_name,red,green,blue,ml det,stdev,ml0,ml,MSE (ml det) MSE (ml),
4488,stego_14037.png,0.242620697,0.269344665,0.231726748,0.24789737,0.01935612,0.02581011,0.227971222,0.002294158,0.000782389
4489,stego_14038.png,0.131912804,0.159748852,0.126494339,0.139385331,0.017842216,0.009758664,0.130904117,0.003674138,0.004774241
4490,stego_14039.png,0.335558888,0.354529581,0.164795406,0.284961292,0.104498095,0.281831475,0.004358054,0.007218421,0.038275771
4491,stego_1404.png,0.137372725,0.097378047,0.110927611,0.115226128,0.020340882,0.024068391,0.093405865,0.007186609,0.01136231
4492,stego_14040.png,0.278963016,0.315907699,0.310231642,0.301700786,0.01989495,0.044311095,0.26932372,0.01034305,0.004805778
4493,stego_14041.png,0.126810115,0.138866568,0.078001578,0.11455942,0.032228813,0.033634851,0.083741192,0.007300093,0.013516111
4494,stego_14042.png,0.262884342,0.290073106,0.258160474,0.27037264,0.01722382,0.07033095,0.215175164,0.004952309,0.000230286
4495,stego_14043.png,0.304560026,0.282041528,0.272633427,0.28641166,0.016405806,0.083539986,0.221364458,0.007466975,0.00045644
4496,stego_14044.png,0.283625761,0.270299962,0.258949698,0.270958474,0.012351205,0.017599532,0.257897823,0.005035105,0.003352158
4497,stego_14045.png,0.28887536,0.45211138,0.341715566,0.360900769,0.083291978,0.058521485,0.321174917,0.025889057,0.01468336
4498,stego_14046.png,0.24152705,0.265589699,0.244820761,0.250645837,0.013046126,0.075920068,0.189080796,0.002565001,0.000119229
4499,stego_14047.png,0.161146964,0.214692197,0.186170881,0.18733668,0.026791646,0.019465739,0.171203545,0.00016036,0.000829236
4500,stego_14048.png,0.152943059,0.2454618,0.132114594,0.176839818,0.060333975,0.112352388,0.072649809,0.000536394,0.016218071
4501,stego_14049.png,0.16961242,0.204242449,0.150645866,0.174833579,0.027177082,0.02387413,0.154651621,0.000633349,0.002056475
4502,stego_1405.png,0.35200484,0.348413332,0.357199972,0.352539381,0.004417642,0.05559409,0.31442549,0.023268263,0.013093193
4503,stego_14050.png,0.385064986,0.282899092,0.289495109,0.319153063,0.057176596,0.187673531,0.16185553,0.014197452,0.001455001
4504,stego_14051.png,0.127878931,0.178958137,0.195477734,0.167438267,0.035241028,0.060842351,0.113501622,0.001060266,0.007481969
4505,stego_14052.png,0.216932575,0.273042564,0.186386333,0.225453824,0.043952069,0.033043359,0.198985618,0.000647897,1.03E-06
4506,stego_14053.png,0.213167109,0.199490377,0.136906223,0.183187903,0.040660284,0.036161923,0.152542199,0.000282647,0.002252243
4507,stego_14054.png,0.159539032,0.415080048,0.001933394,0.192184158,0.208498963,0.118917042,0.083155752,6.11E-05,0.013652578
4508,stego_14055.png,0.156409859,0.157238559,0.186784523,0.166810981,0.017302557,0.08863543,0.085778571,0.001101511,0.013046535
4509,stego_14056.png,0.260249122,0.277681526,0.217475703,0.251802117,0.030979012,0.022663141,0.234452404,0.002683459,0.001186968
4510,stego_14057.png,0.258496509,0.240207672,0.25692181,0.25187533,0.010135118,0.003174656,0.249492728,0.00269105,0.00244953
4511,stego_14058.png,0.164006601,0.189302228,0.149443288,0.167584039,0.020168845,0.067140053,0.107673169,0.001050795,0.008524244
4512,stego_14059.png,0.361156713,0.401246955,0.276387369,0.346263679,0.063748183,0.193530614,0.189384827,0.021393064,0.000112682
4513,stego_1406.png,0.246464679,0.236992267,0.248488381,0.243981775,0.006137081,0.095073551,0.164552848,0.001934397,0.001256501
4514,stego_14060.png,0.175958909,0.044756277,0.203728711,0.141481299,0.084909292,0.077345575,0.069512184,0.003424438,0.01702707
4515,stego_14061.png,0.283368528,0.30092538,0.323333144,0.30254235,0.020031315,0.027196904,0.283043349,0.010514934,0.006896198
4516,stego_14062.png,0.221502309,0.316715025,0.216216216,0.25147785,0.056558841,0.15995183,0.1089533,0.002649969,0.008289502
4517,stego_14063.png,0.139177789,0.141931302,0.161116649,0.14740858,0.011951101,0.024390453,0.126093608,0.002765857,0.005462155
4518,stego_14064.png,0.210757932,0.17715333,0.168209456,0.185373572,0.022433735,0.039170645,0.15216326,0.000213932,0.002288354
4519,stego_14065.png,0.204729596,0.204458908,0.221645399,0.210277968,0.009845414,0.035929233,0.180846407,0.000105637,0.00036686
4520,stego_14066.png,0.136625425,0.269169029,0.15949953,0.188431328,0.070850112,0.102480807,0.095764549,0.000133834,0.010865029
4521,stego_14067.png,0.295700296,0.207694947,0.111145427,0.20484689,0.092310392,0.07626645,0.13919646,2.35E-05,0.003697071
4522,stego_14068.png,0.11135821,0.228966298,0.199557126,0.179960545,0.061204045,0.052766364,0.134279629,0.00040158,0.004319167
4523,stego_14069.png,0.31107748,0.32678863,0.34336758,0.327077896,0.016146993,0.004142813,0.324278509,0.016148792,0.015445148
4524,stego_1407.png,0.111049356,0.047821131,0.067582972,0.075484486,0.032346214,0.027470173,0.04937053,0.015504113,0.022689237
4525,stego_14070.png,0.217905651,0.275152811,0.264814523,0.252624328,0.030508359,0.062234752,0.203024773,0.00276932,9.15E-06
4526,stego_14071.png,0.174174552,0.204655961,0.20546216,0.194764224,0.017835735,0.039832072,0.161359433,2.74E-05,0.001493093
4527,stego_14072.png,0.231203365,0.234630191,0.186728024,0.217520527,0.026722078,0.07937905,0.150052502,0.000306969,0.002494753
4528,stego_14073.png,0.228283099,0.21991706,0.20739796,0.218532707,0.010511165,0.123256483,0.108670577,0.000343461,0.008341064
4529,stego_14074.png,0.175171431,0.150953331,0.170886476,0.165670413,0.012924186,0.010617362,0.156716972,0.001178521,0.001873421
4530,stego_14075.png,0.176803621,0.240641682,0.348489837,0.255311713,0.086778145,0.052830767,0.213774835,0.003059386,0.000189746
4531,stego_14076.png,0.264609414,0.279276373,0.260693676,0.268193155,0.009795997,0.049809108,0.229831762,0.004650306,0.000889934
4532,stego_14077.png,0.247982765,0.234000371,0.20154817,0.227843769,0.023821644,0.016130172,0.215184561,0.000775275,0.000230571
4533,stego_14078.png,0.181639188,0.142736009,0.15337409,0.159249762,0.020106143,0.04271505,0.121734612,0.001660582,0.006125471
4534,stego_14079.png,0.201473972,0.183284164,0.237664615,0.20747425,0.02768232,0.11238433,0.10712961,5.59E-05,0.008624909
4535,stego_1408.png,0.21916965,0.264995565,0.249262426,0.24447588,0.023284907,0.013611684,0.234050011,0.001978104,0.001159403
4536,stego_14080.png,0.168133515,0.189616682,0.206956568,0.188235589,0.01944834,0.056625703,0.139509722,0.000138401,0.003659074
4537,stego_14081.png,0.224909211,0.179254731,0.141775464,0.181979802,0.041633814,0.027406095,0.158929339,0.000324728,0.001686799
4538,stego_14082.png,0.193676318,0.169291386,0.181766874,0.181578193,0.012193561,0.01643524,0.16790247,0.000339363,0.001030251
4539,stego_14083.png,0.398504053,0.203353108,0.212364072,0.271407077,0.110161383,0.115974807,0.175823349,0.005098971,0.00058451
4540,stego_14084.png,0.414766061,0.375030453,0.376901623,0.388899379,0.022420732,0.089199271,0.329051239,0.035682975,0.016654222
4541,stego_14085.png,0.338614835,0.393344914,0.412768195,0.381575981,0.038452061,0.118545392,0.298405144,0.032969837,0.009683572
4542,stego_14086.png,0.220864428,0.228612791,0.213699314,0.221058844,0.007458639,0.071736878,0.160861681,0.000443475,0.001531808
4543,stego_14087.png,0.337177877,0.361697859,0.31996373,0.339613155,0.020973371,0.172642526,0.201811955,0.019491833,3.28E-06
4544,stego_14088.png,0.303685326,0.212345119,0.293839361,0.269956602,0.050135297,0.175923746,0.114106984,0.004893926,0.00737761
4545,stego_14089.png,0.301252361,0.345772334,0.268741245,0.305255313,0.038671241,0.09626588,0.231251016,0.011078681,0.000976626
4546,stego_1409.png,0.206436944,0.068971358,0.203836808,0.15974837,0.078625947,0.085687218,0.081001987,0.001620194,0.014160527
4547,stego_14090.png,0.23217164,0.213234119,0.206036875,0.217147545,0.013499728,0.081687326,0.147509909,0.000294038,0.00275521
4548,stego_14091.png,0.243893586,0.315593146,0.311264804,0.290250512,0.040204565,0.010152216,0.282971079,0.008145155,0.0068842
4549,stego_14092.png,0.26362074,0.271152668,0.22643005,0.253734486,0.023944345,0.168517235,0.102488295,0.002887395,0.009508533
4550,stego_14093.png,0.265845918,0.346952759,0.321121283,0.311306654,0.041434589,0.139149678,0.199984796,0.012389171,2.31E-10
4551,stego_14094.png,0.232357534,0.168634509,0.190865999,0.197286014,0.032342981,0.064812532,0.141654467,7.37E-06,0.003404201
4552,stego_14095.png,0.199160995,0.25382981,0.189867489,0.214286098,0.034559676,0.034564025,0.186156387,0.000204093,0.000191646
4553,stego_14096.png,0.337259051,0.381091788,0.357227021,0.358525953,0.021945219,0.068489086,0.311361749,0.025130478,0.012401439
4554,stego_14097.png,0.330897002,0.379959947,0.254876056,0.321911002,0.06302425,0.108556713,0.239335796,0.014862292,0.001547305
4555,stego_14098.png,0.26409256,0.313847794,0.221751617,0.26656399,0.046097803,0.102959149,0.182382821,0.004430765,0.000310365
4556,stego_14099.png,0.18356858,0.15312791,0.175267071,0.17065452,0.015735797,0.017704751,0.155706514,0.000861157,0.001961913
4557,stego_141.png,0.144387881,0.190643195,0.13536091,0.156797329,0.029656846,0.022924959,0.137013396,0.001866471,0.003967312
4558,stego_1410.png,0.176859756,0.280802372,0.190702184,0.216121438,0.056441303,0.032494504,0.189794202,0.000259901,0.000104158
4559,stego_14100.png,0.234722499,0.224612405,0.220899749,0.226744884,0.00715386,0.026202957,0.205938115,0.000715289,3.53E-05
4560,stego_14101.png,0.335229464,0.338793254,0.22924754,0.301090086,0.062242981,0.230680029,0.091522461,0.010219205,0.011767376
4561,stego_14102.png,0.2463808,0.277319829,0.240494716,0.254731782,0.019781972,0.151869476,0.121281221,0.002995568,0.006196646
4562,stego_14103.png,0.242149713,0.254487868,0.238738414,0.245125332,0.008285654,0.093862667,0.16693128,0.002036296,0.00109354
4563,stego_14104.png,0.196508806,0.13991552,0.137983346,0.158135891,0.033245959,0.041206266,0.121954932,0.001752604,0.006091033
4564,stego_14105.png,0.177287371,0.256946401,0.226042334,0.220092035,0.040161484,0.045942593,0.182535601,0.00040369,0.000305005
4565,stego_14106.png,0.188103569,0.239981296,0.183710431,0.203931765,0.031296987,0.068776011,0.14513775,1.55E-05,0.003009867
4566,stego_14107.png,0.194543922,0.267100623,0.202278764,0.22130777,0.039845903,0.069135364,0.163474258,0.000454021,0.00133413
4567,stego_14108.png,0.343040184,0.31407801,0.318315382,0.325144525,0.015642243,0.149303096,0.206702797,0.015661152,4.49E-05
4568,stego_14109.png,0.226889002,0.248657908,0.235378125,0.236975011,0.010971957,0.00996594,0.229294204,0.001367151,0.00085815
4569,stego_1411.png,0.287374099,0.260218498,0.282871015,0.276821204,0.014553585,0.074275411,0.218797032,0.005901497,0.000353328
4570,stego_14110.png,0.16929975,0.197173966,0.263761314,0.210078344,0.048534925,0.035548258,0.180963005,0.000101573,0.000362407
4571,stego_14111.png,0.293500543,0.402512775,0.364093314,0.353368877,0.055291743,0.11097378,0.27265236,0.023522013,0.005278365
4572,stego_14112.png,0.227034463,0.192857315,0.241470725,0.220454168,0.024965799,0.024523197,0.200856617,0.000418373,7.34E-07
4573,stego_14113.png,0.169538123,0.214377202,0.204519903,0.196145076,0.023563511,0.007416155,0.190139021,1.49E-05,9.72E-05
4574,stego_14114.png,0.034678611,0.118751184,0.155004753,0.102811516,0.061726412,0.053318697,0.052280339,0.009445601,0.021821098
4575,stego_14115.png,0.120964726,0.185028498,0.16498015,0.156991125,0.032770568,0.030369436,0.130587559,0.001849763,0.004818087
4576,stego_14116.png,0.114149382,0.183975184,0.146599844,0.14824147,0.034941835,0.015685302,0.134668484,0.002678945,0.004268207
4577,stego_14117.png,0.224855381,0.361885936,0.316723814,0.301155043,0.069829315,0.204048255,0.122000849,0.010232343,0.006083868
4578,stego_14118.png,0.166347645,0.192733667,0.183767505,0.180949606,0.013416816,0.009252054,0.173300941,0.000362918,0.00071284
4579,stego_14119.png,0.120689535,0.186181139,0.182156698,0.163009124,0.036705037,0.046905579,0.121817464,0.001368325,0.006112509
4580,stego_1412.png,0.289457629,0.268652462,0.294979374,0.284363155,0.013883149,0.110071499,0.195849055,0.007117142,1.72E-05
4581,stego_14120.png,0.178686469,0.148379359,0.144162877,0.157076235,0.018833384,0.017913129,0.141701422,0.00184245,0.003398724
4582,stego_14121.png,0.182485555,0.294616749,0.217597608,0.231566637,0.05735592,0.073578452,0.170535957,0.000996453,0.00086813
4583,stego_14122.png,0.20228443,0.208586181,0.212675715,0.207848776,0.005234742,0.076280406,0.142433234,6.16E-05,0.003313932
4584,stego_14123.png,0.269403955,0.315507934,0.238643149,0.274518346,0.038686775,0.03636635,0.24713956,0.005552984,0.002222138
4585,stego_14124.png,0.1128274,0.14378506,0.153698424,0.136770295,0.021319366,0.019228351,0.119846392,0.003997996,0.006424601
4586,stego_14125.png,0.173268965,0.18158639,0.161966485,0.172273947,0.009847726,0.019133051,0.156128102,0.000768734,0.001924743
4587,stego_14126.png,0.146689158,0.157675584,0.188295083,0.164219942,0.021561185,0.038292587,0.130941441,0.001280213,0.004769085
4588,stego_14127.png,0.328675179,0.33905235,0.320337023,0.329354851,0.009376158,0.116703513,0.240747406,0.016732677,0.001660351
4589,stego_14128.png,0.112496187,0.327101629,0.187307733,0.208968516,0.108930098,0.067590367,0.15162665,8.04E-05,0.002339981
4590,stego_14129.png,0.202192385,0.168882651,0.203582471,0.191552502,0.019644966,0.012419379,0.181385823,7.14E-05,0.000346488
4591,stego_1413.png,0.140514751,0.185162827,0.15818524,0.161287606,0.022485132,0.026847437,0.138149118,0.001498649,0.003825532
4592,stego_14130.png,0.167370795,0.218031304,0.254646929,0.213349676,0.04382601,0.032692404,0.186763003,0.000178214,0.000175218
4593,stego_14131.png,0.222800598,0.18246359,0.195327077,0.200197088,0.020604764,0.023780574,0.180713997,3.88E-08,0.00037195
4594,stego_14132.png,0.282844036,0.268836259,0.271479634,0.274386643,0.007442613,0.015360706,0.263066829,0.005533373,0.003977425
4595,stego_14133.png,0.155744277,0.140567169,0.13575173,0.144021059,0.010434199,0.010959953,0.13453561,0.003133642,0.004285586
4596,stego_14134.png,0.173758235,0.181878334,0.17094341,0.17552666,0.005677908,0.049751054,0.132360689,0.000598944,0.004575076
4597,stego_14135.png,0.227265121,0.246664537,0.232255426,0.235395028,0.010073587,0.042360954,0.201572894,0.001252808,2.47E-06
4598,stego_14136.png,0.343559021,0.29689473,0.303191577,0.314548443,0.025320403,0.065438789,0.266552528,0.013121346,0.004429239
4599,stego_14137.png,0.233017967,0.264756992,0.209572785,0.235782581,0.027695785,0.049494464,0.195988461,0.001280393,1.61E-05
4600,stego_14138.png,0.247301965,0.253221597,0.228925416,0.243149659,0.012669149,0.020185469,0.227557546,0.001861893,0.000759418
4601,stego_14139.png,0.19422469,0.238765176,0.28259425,0.238528038,0.044185258,0.028561793,0.216139579,0.00148441,0.000260486
4602,stego_1414.png,0.290619936,0.231011415,0.254902287,0.258844546,0.029999167,0.02512214,0.239745321,0.003462681,0.001579691
4603,stego_14140.png,0.401136613,0.387798025,0.371351204,0.386761947,0.01491971,0.021386609,0.373360248,0.034880025,0.030053776
4604,stego_14141.png,0.149769684,0.188671115,0.202013472,0.180151424,0.027143916,0.013070279,0.169293863,0.000393966,0.000942867
4605,stego_14142.png,0.213816834,0.220469447,0.184206326,0.206164202,0.019304807,0.075179361,0.141632697,3.80E-05,0.003406742
4606,stego_14143.png,0.339943409,0.333571317,0.063403648,0.245639458,0.157852997,0.103828487,0.158240882,0.00208296,0.001743824
4607,stego_14144.png,0.457625686,0.4411333,0.284253817,0.394337601,0.095691323,0.338255207,0.084749279,0.037767103,0.013282729
4608,stego_14145.png,0.148349204,0.141508572,0.140743959,0.143533912,0.004187653,0.015741791,0.129835972,0.003188419,0.004922991
4609,stego_14146.png,0.346171034,0.275681787,0.242045744,0.287966188,0.053138488,0.094453998,0.213696698,0.00773805,0.0001876
4610,stego_14147.png,0.273948913,0.266458951,0.137879366,0.226095743,0.076489358,0.089086713,0.150408422,0.000680988,0.002459325
4611,stego_14148.png,0.152282993,0.196209412,0.159122197,0.169204867,0.023635307,0.024069451,0.148714902,0.00094834,0.002630161
4612,stego_14149.png,0.177799271,0.214256145,0.254392086,0.215482501,0.038311131,0.101601087,0.126760409,0.000239708,0.005364038
4613,stego_1415.png,0.182639327,0.124792201,0.135761927,0.147731152,0.030724896,0.023940138,0.126827276,0.002732032,0.005354248
4614,stego_14150.png,0.220022183,0.193896392,0.167565494,0.193828023,0.026228411,0.05814082,0.144063153,3.81E-05,0.003128931
4615,stego_14151.png,0.184798411,0.186886867,0.197562516,0.189749265,0.006846575,0.010285574,0.181328761,0.000105078,0.000348615
4616,stego_14152.png,0.350193545,0.355498873,0.233295669,0.312996029,0.069073491,0.086065515,0.248300636,0.012768103,0.002332951
4617,stego_14153.png,0.278863579,0.269642654,0.257831956,0.268779396,0.010542353,0.036420172,0.241141644,0.004730605,0.001692635
4618,stego_14154.png,0.204296142,0.32090166,0.163318706,0.229505503,0.081760203,0.070083895,0.171436549,0.000870575,0.000815871
4619,stego_14155.png,0.253208832,0.271737537,0.218753571,0.24789998,0.026887973,0.094385548,0.169514114,0.002294408,0.000929389
4620,stego_14156.png,0.127039281,0.338900456,0.301823267,0.255921001,0.113143948,0.104126581,0.169437352,0.003127158,0.000934075
4621,stego_14157.png,0.211460664,0.200574289,0.18740006,0.199811671,0.012048417,0.015703199,0.187045688,3.55E-08,0.000167814
4622,stego_14158.png,0.245007836,0.195527538,0.230096939,0.223544105,0.025382665,0.127939399,0.109630805,0.000554325,0.008166591
4623,stego_14159.png,0.248378866,0.091801949,0.290287685,0.210156166,0.104617771,0.124380028,0.097960464,0.000103148,0.010412067
4624,stego_1416.png,0.179582873,0.235750917,0.225049403,0.213461064,0.029823304,0.072807861,0.151698011,0.0001812,0.002333082
4625,stego_14160.png,0.243669738,0.238389501,0.20389345,0.228650896,0.021602513,0.089744778,0.152601287,0.000820874,0.002246638
4626,stego_14161.png,0.325175688,0.279376326,0.278835593,0.294462536,0.026599744,0.051564821,0.256103654,0.008923171,0.00314762
4627,stego_14162.png,0.110247282,0.163103487,0.099889068,0.124413279,0.033904606,0.032334789,0.095155317,0.005713352,0.010992408
4628,stego_14163.png,0.20702037,0.268715164,0.182340686,0.21935874,0.044489484,0.057266833,0.171938267,0.000374761,0.000787461
4629,stego_14164.png,0.178847432,0.18454197,0.213267969,0.192219124,0.018449861,0.018360817,0.177110194,6.05E-05,0.000523943
4630,stego_14165.png,0.309446054,0.324233721,0.329328413,0.321002729,0.010327465,0.059503042,0.278044161,0.014641661,0.006090891
4631,stego_14166.png,0.130409491,0.123571266,0.061629124,0.105203293,0.037890916,0.030400803,0.077147847,0.008986416,0.015092652
4632,stego_14167.png,0.210181234,0.172809249,0.157750184,0.180246889,0.026995233,0.030813744,0.154184135,0.000390185,0.002099093
4633,stego_14168.png,0.178713679,0.066693028,0.056244785,0.100550497,0.067892589,0.049294248,0.053913894,0.009890204,0.02134115
4634,stego_14169.png,0.196862571,0.214351251,0.23844178,0.216551867,0.020876774,0.022328394,0.198659215,0.000273964,1.80E-06
4635,stego_1417.png,0.302794818,0.25873221,0.199966252,0.253831093,0.051589187,0.076548978,0.191977821,0.002897787,6.44E-05
4636,stego_14170.png,0.253644296,0.195988763,0.293793009,0.247808689,0.049162571,0.021266306,0.231464784,0.002285671,0.000990033
4637,stego_14171.png,0.218196833,0.291720574,0.15898647,0.222967959,0.066495551,0.084381084,0.151358685,0.000527527,0.002365978
4638,stego_14172.png,0.074256289,0.111222498,0.08678172,0.090753502,0.018800438,0.013616487,0.07820185,0.011934797,0.014834789
4639,stego_14173.png,0.191837527,0.174387617,0.119448259,0.161891134,0.037777944,0.02346646,0.14175107,0.001452286,0.003392938
4640,stego_14174.png,0.176165009,0.22599997,0.254568169,0.218911049,0.039679384,0.095957503,0.136004166,0.000357628,0.004095467
4641,stego_14175.png,0.274567771,0.333950343,0.211407193,0.273308435,0.06128128,0.235386873,0.049595751,0.005374127,0.022621438
4642,stego_14176.png,0.130460452,0.191526696,0.180128425,0.167371858,0.032470279,0.047777845,0.125594655,0.001064596,0.005536155
4643,stego_14177.png,0.224848857,0.152783207,0.141359367,0.172997144,0.045266723,0.033398761,0.144421895,0.000729154,0.003088926
4644,stego_14178.png,0.185485909,0.223931743,0.223225254,0.210880968,0.021995603,0.018356328,0.196124771,0.000118395,1.50E-05
4645,stego_14179.png,0.146774964,0.196139189,0.077261381,0.140058511,0.05972283,0.058511241,0.086615235,0.003592982,0.012856105
4646,stego_1418.png,0.239923643,0.25684968,0.245457077,0.247410133,0.008630383,0.04876362,0.208829811,0.002247721,7.80E-05
4647,stego_14180.png,0.219911148,0.230312836,0.182593819,0.210939268,0.025092771,0.076980275,0.145131235,0.000119668,0.003010581
4648,stego_14181.png,0.136447742,0.216774337,0.140310071,0.164510717,0.045302802,0.040911367,0.128871666,0.001259489,0.00505924
4649,stego_14182.png,0.279355781,0.302384992,0.288047311,0.289929361,0.011629391,0.055819756,0.24795012,0.00808729,0.002299214
4650,stego_14183.png,0.097823986,0.058959144,0.088338997,0.081707376,0.020263336,0.021152409,0.06186353,0.013993145,0.019081684
4651,stego_14184.png,0.234725885,0.217619637,0.206557279,0.219634267,0.014191957,0.013027405,0.20933394,0.000385504,8.71E-05
4652,stego_14185.png,0.343240101,0.256379617,0.225743686,0.275121135,0.060949038,0.025725185,0.255981111,0.005643185,0.003133885
4653,stego_14186.png,0.287835222,0.32418303,0.292762496,0.301593583,0.019717552,0.096931579,0.226629565,0.010321256,0.000709134
4654,stego_14187.png,0.136447363,0.240715877,0.237844901,0.205002713,0.059388026,0.080351623,0.13554212,2.50E-05,0.004154818
4655,stego_14188.png,0.113626856,0.108321142,0.20289098,0.141612993,0.05313456,0.07218979,0.074824788,0.003409043,0.015668834
4656,stego_14189.png,0.372112396,0.039768386,0.242290098,0.21805696,0.167491997,0.120111003,0.111316265,0.000326054,0.007864805
4657,stego_1419.png,0.238043286,0.256567187,0.254251056,0.24962051,0.010092829,0.003647345,0.246873598,0.002462195,0.002197134
4658,stego_14190.png,0.133017431,0.131530255,0.125092281,0.129879989,0.004212426,0.06045673,0.073890433,0.004916816,0.015903623
4659,stego_14191.png,0.195609564,0.195433433,0.205970489,0.199004495,0.00603337,0.00787615,0.192645651,9.91E-07,5.41E-05
4660,stego_14192.png,0.233166538,0.163065937,0.260789334,0.21900727,0.050376872,0.029163323,0.19554674,0.000361276,1.98E-05
4661,stego_14193.png,0.368755012,0.371366196,0.348656757,0.362925988,0.012426295,0.085006067,0.303739633,0.026544878,0.010761911
4662,stego_14194.png,0.2350681,0.227396101,0.223616697,0.228693633,0.005834925,0.039745279,0.196768992,0.000823325,1.04E-05
4663,stego_14195.png,0.174946853,0.12889664,0.247728738,0.18385741,0.059915068,0.063650131,0.128378594,0.000260583,0.005129626
4664,stego_14196.png,0.282277383,0.335498576,0.15971455,0.259163503,0.090142634,0.174065176,0.103032739,0.00350032,0.00940265
4665,stego_14197.png,0.167291298,0.15309868,0.197626199,0.172672059,0.022746196,0.055829194,0.12375183,0.000746816,0.005813783
4666,stego_14198.png,0.196611689,0.235269871,0.182710734,0.204864098,0.027234031,0.019724312,0.188865019,2.37E-05,0.000123988
4667,stego_14199.png,0.221323379,0.150372408,0.242791691,0.204829159,0.04836709,0.256591427,-0.06962829,2.33E-05,0.072699415
4668,stego_142.png,0.197566576,0.179983359,0.199896533,0.192482156,0.010886786,0.009962676,0.184356161,5.65E-05,0.00024473
4669,stego_1420.png,0.246738652,0.257968664,0.216352277,0.240353198,0.021530477,0.050545087,0.199912716,0.001628381,7.62E-09
4670,stego_14200.png,0.162831213,0.310506454,0.148618341,0.207318669,0.08964536,0.055374418,0.160851299,5.36E-05,0.001532621
4671,stego_14201.png,0.18145103,0.207686829,0.162861065,0.183999641,0.022521298,0.022258131,0.165423529,0.000256011,0.001195532
4672,stego_14202.png,0.220190015,0.283387512,0.221170254,0.241582594,0.036207439,0.024859045,0.222248432,0.001729112,0.000494993
4673,stego_14203.png,0.193775086,0.11243843,0.118537034,0.141583517,0.045301966,0.063479937,0.083397658,0.003412486,0.013596106
4674,stego_14204.png,0.061928953,0.072531593,0.137733812,0.090731453,0.041048999,0.021810472,0.070457697,0.011939615,0.016781208
4675,stego_14205.png,0.262039305,0.286247521,0.29549473,0.281260519,0.017276256,0.032863842,0.256837338,0.006603272,0.003230483
4676,stego_14206.png,0.163295927,0.335993026,0.1294158,0.209568251,0.110789817,0.121875712,0.099863471,9.16E-05,0.010027324
4677,stego_14207.png,0.302700871,0.296749647,0.339088344,0.312846287,0.022920262,0.040139505,0.284110851,0.012734285,0.007074635
4678,stego_14208.png,0.573330324,0.565213896,0.403133413,0.513892544,0.096006031,0.552048893,-0.085179718,0.098528529,0.081327471
4679,stego_14209.png,0.186470256,0.186489433,0.154630142,0.175863277,0.018388437,0.101100613,0.083171337,0.000582581,0.013648936
4680,stego_1421.png,0.297072437,0.299361362,0.275001415,0.290478405,0.013452238,0.029192968,0.269142505,0.008186342,0.004780686
4681,stego_14210.png,0.239694568,0.234634457,0.194214661,0.222847895,0.024925845,0.0659212,0.16800156,0.000522026,0.0010239
4682,stego_14211.png,0.383959034,0.373149963,0.380294524,0.379134507,0.005497112,0.206773145,0.217291385,0.032089172,0.000298992
4683,stego_14212.png,0.187878392,0.207398075,0.183727049,0.193001172,0.012639681,0.041055307,0.158451124,4.90E-05,0.001726309
4684,stego_14213.png,0.290127452,0.25624707,0.234522796,0.260299106,0.028022914,0.122133721,0.157387734,0.003635982,0.001815805
4685,stego_14214.png,0.344663985,0.354877474,0.190266576,0.296602679,0.092231252,0.147061538,0.175324654,0.009332078,0.000608873
4686,stego_14215.png,0.193738292,0.198764055,0.195582744,0.196028364,0.002542343,0.013853834,0.184733801,1.58E-05,0.000233057
4687,stego_14216.png,0.251569057,0.252141226,0.276893311,0.260201198,0.014458624,0.03149166,0.236146173,0.003624184,0.001306546
4688,stego_14217.png,0.09227337,0.131894852,0.12277208,0.115646768,0.02074953,0.028971388,0.089261406,0.007115468,0.012263036
4689,stego_14218.png,0.217078193,0.167217648,0.203301411,0.195865751,0.025748501,0.043703552,0.159116139,1.71E-05,0.00167149
4690,stego_14219.png,0.254925301,0.308400899,0.266016359,0.276447519,0.028222628,0.251506405,0.033321747,0.005844223,0.02778164
4691,stego_1422.png,0.362735949,0.306497449,0.31027484,0.326502746,0.031435663,0.040817515,0.297842418,0.016002945,0.009573139
4692,stego_14220.png,0.1565483,0.291974922,0.182105589,0.210209603,0.071954633,0.200709386,0.011885811,0.000104236,0.035386948
4693,stego_14221.png,0.1626035,0.176129776,0.167473249,0.168735508,0.006850913,0.043214076,0.131190718,0.000977468,0.004734717
4694,stego_14222.png,0.19878301,0.208787497,0.225531105,0.211033871,0.013514799,0.030017792,0.186617937,0.000121746,0.00017908
4695,stego_14223.png,0.313151236,0.318966526,0.285373468,0.30583041,0.017953252,0.028391369,0.285546085,0.011200076,0.007318133
4696,stego_14224.png,0.281836055,0.219720437,0.198048018,0.233201503,0.04349038,0.101812921,0.146281978,0.00110234,0.002885626
4697,stego_14225.png,0.125543172,0.123528012,0.153534295,0.134201827,0.016772701,0.04618679,0.092277016,0.0043294,0.011604241
4698,stego_14226.png,0.170708157,0.209671751,0.187792808,0.189390905,0.019530895,0.057344788,0.140078913,0.000112553,0.003590537
4699,stego_14227.png,0.217507513,0.191596935,0.243383196,0.217495881,0.025893132,0.017944385,0.203197755,0.000306106,1.02E-05
4700,stego_14228.png,0.235731006,0.212572475,0.30632909,0.25154419,0.048837673,0.10465029,0.164063157,0.002656804,0.001291457
4701,stego_14229.png,0.30489901,0.23871794,0.220366827,0.254661259,0.044464194,0.07064054,0.19800812,0.002987853,3.97E-06
