index,image_name,Red,Green,Blue,ml det,ml0,ml,MSE (ml det),MSE (ml),stdev
0,stego_1.png,0.03963252,0.261858666,0.340604907,0.214032031,0.091207715,0.135151143,0.000196898,0.004205374,0.156082141
1,stego_10.png,0.341744765,0.14077333,0.165248121,0.215922072,0.078209154,0.149397142,0.000253512,0.002560649,0.109650656
2,stego_100.png,0.108076352,0.229844889,0.109980755,0.149300665,0.054408993,0.100351707,0.002570423,0.009929782,0.069759843
3,stego_1000.png,0.13489987,0.331803784,0.253619195,0.240107616,0.138704558,0.117733188,0.001608621,0.006767828,0.099144893
4,stego_10000.png,0.212517494,0.23593685,0.273577902,0.240677415,0.09794712,0.158228301,0.001654652,0.001744875,0.030805001
5,stego_10001.png,0.215377615,0.206883298,0.141427082,0.187895998,0.076722782,0.120411523,0.000146507,0.006334326,0.040466758
6,stego_10002.png,0.170095544,0.187967758,0.236257956,0.198107086,0.05531451,0.151153561,3.58E-06,0.002385975,0.034226754
7,stego_10003.png,0.164439196,0.083591986,0.167604658,0.13854528,0.013461939,0.126790183,0.003776683,0.005359677,0.04761726
8,stego_10004.png,0.254408108,0.273438714,0.257527569,0.261791463,0.064231589,0.211120478,0.003818185,0.000123665,0.010206693
9,stego_10005.png,0.224964366,0.260145931,0.249406759,0.244839018,0.116308576,0.145447199,0.002010538,0.002976008,0.018030081
10,stego_10006.png,0.189662242,0.249136144,0.243224556,0.227340981,0.079193876,0.160888488,0.000747529,0.00152971,0.032764344
11,stego_10007.png,0.167050477,0.139455326,0.124195845,0.143567216,0.015791651,0.129825728,0.003184659,0.004924429,0.021721202
12,stego_10008.png,0.15646958,0.152859221,0.120668882,0.143332561,0.016038024,0.129369366,0.003211199,0.004988686,0.019710161
13,stego_10009.png,0.137434794,0.168932647,0.141033717,0.149133719,0.064858769,0.090120024,0.002587379,0.012073609,0.01724054
14,stego_1001.png,0.155680232,0.104717836,0.14947495,0.136624339,0.009885465,0.128004256,0.004016474,0.005183387,0.027805487
15,stego_10010.png,0.302649039,0.202055578,0.294560136,0.266421584,0.049786159,0.227985971,0.004411827,0.000783215,0.055889128
16,stego_10011.png,0.158049424,0.308234422,0.295826482,0.254036776,0.047123015,0.217146352,0.002919973,0.000293997,0.083358671
17,stego_10012.png,0.224099924,0.241645677,0.233312267,0.23301929,0.00509816,0.229089063,0.001090274,0.000846174,0.008776545
18,stego_10013.png,0.255303393,0.243918674,0.228603188,0.242608418,0.105956478,0.152847078,0.001815477,0.002223398,0.013398239
19,stego_10014.png,0.223411807,0.12874918,0.183418556,0.178526515,0.074877637,0.11203802,0.000461111,0.00773731,0.047520546
20,stego_10015.png,0.235104642,0.196975237,0.205500627,0.212526835,0.021107169,0.195547112,0.000156922,1.98E-05,0.020012211
21,stego_10016.png,0.171402092,0.228114589,0.216568097,0.205361593,0.036694459,0.175092042,2.87E-05,0.000620406,0.029971088
22,stego_10017.png,0.181361299,0.152360574,0.217499999,0.183740624,0.036924795,0.152444823,0.000264367,0.002261495,0.032634829
23,stego_10018.png,0.097300034,0.088118939,0.092885007,0.092767994,0.05011845,0.044899855,0.011498703,0.024056055,0.004591666
24,stego_10019.png,0.147366281,0.128353771,0.177134486,0.150951513,0.035126741,0.120041436,0.002405754,0.006393372,0.024587191
25,stego_1002.png,0.171509003,0.18096147,0.157761257,0.170077244,0.012976813,0.159165897,0.000895371,0.001667424,0.011666187
26,stego_10020.png,0.21041394,0.232818194,0.166471565,0.203234566,0.02185659,0.185430862,1.05E-05,0.00021226,0.033750946
27,stego_10021.png,0.196140301,0.110096872,0.223175054,0.176470742,0.052779711,0.130583173,0.000553626,0.004818696,0.059049449
28,stego_10022.png,0.226655051,0.30636878,0.203992503,0.245672111,0.023880344,0.227217806,0.002085942,0.000740809,0.053772316
29,stego_10023.png,0.405515209,0.34209519,0.395326184,0.380978861,0.088837771,0.320624671,0.032753348,0.014550311,0.034057436
30,stego_10024.png,0.290031608,0.147622969,0.222759303,0.22013796,0.02301208,0.201769004,0.000405537,3.13E-06,0.071240499
31,stego_10025.png,0.225845166,0.172866432,0.215673129,0.204794909,0.068823901,0.146020724,2.30E-05,0.002913762,0.028114735
32,stego_10026.png,0.297205234,0.313514876,0.274588943,0.295103017,0.027551561,0.275131766,0.009044584,0.005644782,0.01954793
33,stego_10027.png,0.350675587,0.244244931,0.222959792,0.27262677,0.073692101,0.214760847,0.005274648,0.000217883,0.068424978
34,stego_10028.png,0.413309897,0.340931937,0.492550265,0.415597366,0.059220657,0.378810091,0.046482224,0.031973049,0.075835043
35,stego_10029.png,0.159138861,0.253683152,0.156806923,0.189876312,0.049903522,0.147324817,0.000102489,0.002774675,0.055270644
36,stego_1003.png,0.237404268,0.263706928,0.272499336,0.257870177,0.026006004,0.238055033,0.003348957,0.001448186,0.01826107
37,stego_10030.png,0.127226115,0.158245101,0.120388065,0.135286427,0.023177316,0.114769152,0.004187847,0.007264297,0.020174619
38,stego_10031.png,0.267473836,0.266138885,0.135306212,0.222972978,0.07112713,0.16347323,0.000527758,0.001334205,0.07592458
39,stego_10032.png,0.439475066,0.05742134,0.276739824,0.257878743,0.146303618,0.130696495,0.003349949,0.004802976,0.191723936
40,stego_10033.png,0.305109766,0.055051966,0.32074216,0.226967964,0.135419244,0.105887992,0.000727271,0.00885707,0.149088651
41,stego_10034.png,0.200943134,0.191033572,0.206654873,0.19954386,0.024235363,0.179662687,2.08E-07,0.000413606,0.007904096
42,stego_10035.png,0.21383042,0.144220806,0.139411082,0.16582077,0.029959138,0.140057638,0.00116822,0.003593087,0.041647068
43,stego_10036.png,0.184338536,0.115276184,0.133004051,0.144206257,0.021626445,0.125289376,0.003112942,0.005581677,0.03586808
44,stego_10037.png,0.096694508,0.236174166,0.187681845,0.173516839,0.041380015,0.137840673,0.000701358,0.003863782,0.070810517
45,stego_10038.png,0.218361757,0.163914985,0.272184728,0.218153823,0.041850535,0.184003952,0.000329561,0.000255874,0.054135171
46,stego_10039.png,0.336779946,0.244064706,0.317329077,0.299391243,0.048571239,0.263624576,0.009878619,0.004048087,0.04889124
47,stego_1004.png,0.331218126,0.277606091,0.287953672,0.298925963,0.038430091,0.270906847,0.009786346,0.005027781,0.028440393
48,stego_10040.png,0.159953731,0.15208899,0.121111812,0.144384845,0.022382758,0.124795351,0.003093045,0.005655739,0.020535069
49,stego_10041.png,0.145122903,0.134525523,0.226566572,0.168738333,0.049898905,0.125080824,0.000977292,0.005612883,0.050360253
50,stego_10042.png,0.226435176,0.205279123,0.26015321,0.230622503,0.041779261,0.197076972,0.000937738,8.54E-06,0.027675651
51,stego_10043.png,0.340249862,0.360035437,0.279813639,0.326699646,0.1835253,0.175356745,0.0160528,0.00060729,0.04179223
52,stego_10044.png,0.205380523,0.166715243,0.19876319,0.190286319,0.046521854,0.150778983,9.44E-05,0.002422709,0.020679555
53,stego_10045.png,0.412274718,0.148674348,0.001532602,0.18749389,0.116830564,0.080011064,0.000156403,0.014397345,0.208104515
54,stego_10046.png,0.218641573,0.280801762,0.221930203,0.240457846,0.185188933,0.067830342,0.001636837,0.017468819,0.034977528
55,stego_10047.png,0.220222104,0.228432951,0.199622421,0.216092492,0.032856963,0.18946063,0.000258968,0.000111078,0.014842572
56,stego_10048.png,0.182990914,0.111704854,0.098697669,0.131131146,0.008902816,0.123326281,0.004742919,0.005878859,0.045380319
57,stego_10049.png,0.232511523,0.2229463,0.247950382,0.234469402,0.043112718,0.199978292,0.00118814,4.71E-10,0.012616497
58,stego_1005.png,0.367682228,0.26231161,0.378200658,0.336064832,0.071268981,0.285115761,0.018513639,0.007244693,0.064088319
59,stego_10050.png,0.145630631,0.241380356,0.163272835,0.183427941,0.053538487,0.137236911,0.000274633,0.003939205,0.050957567
60,stego_10051.png,0.158947262,0.159495488,0.1076875,0.142043417,0.033473521,0.112329976,0.003358966,0.007686033,0.029754359
61,stego_10052.png,0.33773748,0.119682969,0.351552162,0.269657537,0.144350619,0.146446571,0.004852172,0.00286797,0.130065328
62,stego_10053.png,0.172640593,0.085437392,0.347778016,0.201952,0.116725849,0.0964889,3.81E-06,0.010714548,0.133603966
63,stego_10054.png,0.161320869,0.151050951,0.148262195,0.153544671,0.024239978,0.1325169,0.002158098,0.004553969,0.006877225
64,stego_10055.png,0.176389498,0.216157854,0.154426976,0.182324776,0.055828941,0.133975548,0.000312414,0.004359228,0.031290509
65,stego_10056.png,0.206079667,0.23518305,0.163629587,0.201630768,0.040726692,0.167735383,2.66E-06,0.001041005,0.035983594
66,stego_10057.png,0.193062675,0.115686399,0.071040333,0.126596469,0.083652384,0.046864404,0.005388078,0.023450511,0.061738442
67,stego_10058.png,0.03941565,0.127530729,0.348995525,0.171980634,0.167434641,0.005460224,0.000785085,0.037845725,0.159504766
68,stego_10059.png,0.025721505,0.128624584,0.071232888,0.075192992,0.107765257,-0.036506385,0.015576789,0.05593527,0.051565713
69,stego_1006.png,0.299574461,0.284556842,0.300428192,0.294853165,0.094183306,0.221534733,0.008997123,0.000463745,0.008927089
70,stego_10060.png,0.262959701,0.267612687,0.240721077,0.257097822,0.037208642,0.228387156,0.003260161,0.000805831,0.014372226
71,stego_10061.png,0.189082707,0.171560048,0.191125047,0.183922601,0.074446589,0.11828168,0.000258483,0.006677884,0.010754874
72,stego_10062.png,0.221448586,0.147239804,0.225765499,0.198151296,0.047123077,0.15849709,3.42E-06,0.001722492,0.044143448
73,stego_10063.png,0.148212049,0.143187082,0.097630318,0.129676483,0.027812748,0.104777896,0.004945397,0.009067249,0.02786629
74,stego_10064.png,0.173345759,0.240679516,0.245858815,0.219961363,0.041486846,0.18619934,0.000398456,0.000190458,0.040453272
75,stego_10065.png,0.304079144,0.254254072,0.333078077,0.297137098,0.215482342,0.104082751,0.009435616,0.009200119,0.039867906
76,stego_10066.png,0.280671971,0.260701185,0.279504657,0.273625938,0.039963328,0.243389255,0.005420779,0.001882627,0.011208371
77,stego_10067.png,0.187799129,0.160291296,0.152997882,0.167029436,0.073283115,0.101159613,0.001087058,0.009769422,0.018353027
78,stego_10068.png,0.163195439,0.210708273,0.216369495,0.196757736,0.109639285,0.097846243,1.05E-05,0.01043539,0.029203308
79,stego_10069.png,0.261567826,0.222853639,0.270188119,0.251536528,0.036288675,0.223353039,0.002656014,0.000545364,0.025211276
80,stego_1007.png,0.388280031,0.306865845,0.355158863,0.350101579,0.028790948,0.330835705,0.022530484,0.017117982,0.040942026
81,stego_10070.png,0.167817323,0.176376303,0.182900123,0.175697916,0.009847344,0.167500002,0.000590591,0.00105625,0.007564249
82,stego_10071.png,0.251438009,0.276265922,0.262387066,0.263363666,0.010335823,0.255670407,0.004014954,0.003099194,0.012442734
83,stego_10072.png,0.206171685,0.17604432,0.202187829,0.194801278,0.019781703,0.17855163,2.70E-05,0.000460033,0.016365677
84,stego_10073.png,0.147589253,0.138303757,0.157515491,0.147802834,0.015030849,0.134798115,0.002724544,0.004251286,0.009607648
85,stego_10074.png,0.142929759,0.041668392,0.268891471,0.151163207,0.063390856,0.093712891,0.002385032,0.011296949,0.113835074
86,stego_10075.png,0.204220406,0.196088016,0.178560528,0.192956317,0.014451472,0.181122329,4.96E-05,0.000356366,0.013113466
87,stego_10076.png,0.20986474,0.124827695,0.189305228,0.174665888,0.046840004,0.134107479,0.000641817,0.004341824,0.044368429
88,stego_10077.png,0.284834476,0.394121693,0.295010203,0.324655457,0.051808468,0.287755142,0.015538983,0.007700965,0.060374289
89,stego_10078.png,0.134631968,0.117902532,0.133304076,0.128612859,0.014706797,0.11560626,0.005096124,0.007122303,0.009299148
90,stego_10079.png,0.297909268,0.265830572,0.25887267,0.27420417,0.065594762,0.22325368,0.005506259,0.000540734,0.020821908
91,stego_1008.png,0.266588735,0.274911488,0.305586487,0.282362237,0.045247156,0.248352317,0.006783538,0.002337947,0.020538778
92,stego_10080.png,0.379585188,0.295305229,0.245259785,0.306716734,0.188122698,0.146073841,0.011388461,0.002908031,0.067885899
93,stego_10081.png,0.278100479,0.314955548,0.233026483,0.275360837,0.087222332,0.206116464,0.005679256,3.74E-05,0.041033184
94,stego_10082.png,0.379359753,0.346061328,0.332611952,0.352677678,0.067415145,0.305883729,0.023310473,0.011211364,0.024065978
95,stego_10083.png,0.103270717,0.206456865,0.148032263,0.152586615,0.031339671,0.125169722,0.002248029,0.005599571,0.051743617
96,stego_10084.png,0.170210334,0.19692177,0.150804963,0.172645689,0.025385486,0.151095844,0.000748258,0.002391616,0.023154658
97,stego_10085.png,0.271994234,0.302259581,0.273483827,0.282579214,0.09813298,0.204515998,0.006819327,2.04E-05,0.017059964
98,stego_10086.png,0.248588955,0.30964084,0.252960579,0.270396791,0.038628885,0.24108058,0.004955708,0.001687614,0.03405656
99,stego_10087.png,0.132156864,0.220810871,0.145905538,0.166291091,0.020997735,0.148409622,0.001136291,0.002661567,0.047713324
100,stego_10088.png,0.220427838,0.249363342,0.230977025,0.233589402,0.046965996,0.195820301,0.001128248,1.75E-05,0.014643573
101,stego_10089.png,0.205207985,0.204183587,0.168549727,0.1926471,0.049206628,0.15086398,5.41E-05,0.002414348,0.020875222
102,stego_1009.png,0.187006763,0.267316894,0.196597286,0.216973648,0.111918617,0.118294374,0.000288105,0.006675809,0.043861445
103,stego_10090.png,0.277523452,0.243166522,0.193778469,0.238156148,0.073702609,0.177538597,0.001455892,0.000504515,0.042096715
104,stego_10091.png,0.216284842,0.178782059,0.177275918,0.19078094,0.055987047,0.142788182,8.50E-05,0.003273192,0.022099862
105,stego_10092.png,0.110816035,0.098740384,0.126785831,0.112114083,0.022014725,0.09212752,0.007723934,0.011636472,0.01406771
106,stego_10093.png,0.212188395,0.116035992,0.076370307,0.134864898,0.042517616,0.096448022,0.004242582,0.010723012,0.069839344
107,stego_10094.png,0.126045105,0.14586749,0.158592246,0.143501614,0.033951741,0.1134,0.003192068,0.00749956,0.016402046
108,stego_10095.png,0.262164782,0.226115249,0.2280398,0.238773277,0.096004385,0.157930956,0.001503367,0.001769804,0.02028048
109,stego_10096.png,0.351294934,0.266281251,0.191036033,0.269537406,0.103236289,0.185445859,0.004835451,0.000211823,0.080179054
110,stego_10097.png,0.193656797,0.191584837,0.193308035,0.19284989,0.052036117,0.148543394,5.11E-05,0.002647782,0.001109359
111,stego_10098.png,0.223717913,0.160343438,0.109807218,0.164622856,0.09332112,0.078640561,0.001251542,0.014728113,0.057075798
112,stego_10099.png,0.109968535,0.213498223,0.035110189,0.119525649,0.055149722,0.068133469,0.006476121,0.017388782,0.08957721
113,stego_101.png,0.273706116,0.154637994,0.27926145,0.23586852,0.074559515,0.174305109,0.001286551,0.000660227,0.070402516
114,stego_1010.png,0.191920019,0.193990198,0.173349091,0.186419769,0.128981314,0.065943999,0.000184423,0.017971012,0.011366767
115,stego_10100.png,0.205210977,0.180889993,0.263316064,0.216472345,0.023969436,0.197230411,0.000271338,7.67E-06,0.042351247
116,stego_10101.png,0.093384555,0.096748893,0.116139925,0.102091125,0.018909825,0.084784561,0.009586148,0.013274597,0.012282357
117,stego_10102.png,0.162483158,0.192563766,0.201702895,0.185583273,0.040188964,0.151482223,0.000207842,0.002353975,0.020520536
118,stego_10103.png,0.223422107,0.106573657,0.099311578,0.143102447,0.044404245,0.103284471,0.003237332,0.009353894,0.069653573
119,stego_10104.png,0.191834345,0.097663131,0.176731463,0.155409646,0.06735814,0.094410845,0.0019883,0.01114907,0.050576865
120,stego_10105.png,0.261051412,0.25456759,0.215957548,0.24385885,0.03574063,0.215832199,0.001923599,0.000250659,0.024379745
121,stego_10106.png,0.217068344,0.126168386,0.222563349,0.188600026,0.051121203,0.144885546,0.000129959,0.003037603,0.05413715
122,stego_10107.png,0.180822864,0.168851233,0.154783347,0.168152481,0.024117212,0.147594845,0.001014264,0.0027463,0.013033814
123,stego_10108.png,0.366140959,0.272158406,0.276881835,0.3050604,0.117295639,0.212715343,0.011037688,0.00016168,0.052950011
124,stego_10109.png,0.083939598,0.173627376,0.0530607,0.103542558,0.043138753,0.063127026,0.009304038,0.018734211,0.062628172
125,stego_1011.png,0.34723872,0.278104632,0.256411209,0.293918187,0.03601382,0.267539486,0.008820626,0.004561582,0.047433749
126,stego_10110.png,0.201659001,0.206418694,0.171674859,0.193250851,0.005389391,0.188879405,4.56E-05,0.000123668,0.018836301
127,stego_10111.png,0.042128399,0.135081749,0.031624194,0.069611447,0.076830582,-0.007819946,0.017001175,0.04318913,0.05694168
128,stego_10112.png,0.197883459,0.187506967,0.18772196,0.191037462,0.071698872,0.128555903,8.03E-05,0.005104259,0.005929782
129,stego_10113.png,0.126763645,0.200253536,0.148199623,0.158405602,0.060289131,0.10441134,0.001730094,0.009137192,0.037793022
130,stego_10114.png,0.187376958,0.163802496,0.252917101,0.201365518,0.035128313,0.172289442,1.86E-06,0.000767875,0.04617481
131,stego_10115.png,0.234559326,0.191877251,0.248171512,0.224869363,0.053361731,0.181175469,0.000618485,0.000354363,0.029371457
132,stego_10116.png,0.226643809,0.248091564,0.222432399,0.232389257,0.042863753,0.198013088,0.001049064,3.95E-06,0.013760662
133,stego_10117.png,0.317892846,0.20794435,0.216740691,0.247525962,0.069921078,0.190956789,0.002258717,8.18E-05,0.061098017
134,stego_10118.png,0.184423207,0.194130814,0.18764496,0.188732994,0.054816168,0.141683365,0.000126945,0.00340083,0.004944418
135,stego_10119.png,0.226939625,0.230913627,0.162643203,0.206832152,0.079923684,0.137932545,4.67E-05,0.003852369,0.038320302
136,stego_1012.png,0.345909111,0.32287773,0.285571084,0.318119308,0.136217319,0.210587678,0.013952171,0.000112099,0.030449159
137,stego_10120.png,0.117234833,0.080638964,0.054029621,0.083967806,0.039652916,0.04614466,0.01346347,0.023671466,0.031733824
138,stego_10121.png,0.246944638,0.263047677,0.288883752,0.266292022,0.050758309,0.227058836,0.004394632,0.000732181,0.021156953
139,stego_10122.png,0.11849078,0.143312373,0.166077118,0.142626757,0.040841661,0.10611918,0.003291689,0.008813608,0.023800577
140,stego_10123.png,0.237522672,0.234865929,0.261236523,0.244541708,0.075094003,0.183205326,0.001983964,0.000282061,0.014519029
141,stego_10124.png,0.151950382,0.176696364,0.164156281,0.164267676,0.015904993,0.150760528,0.001276799,0.002424526,0.012373367
142,stego_10125.png,0.179423412,0.144298853,0.158856837,0.160859701,0.127830899,0.037869723,0.001531963,0.026286227,0.017647727
143,stego_10126.png,0.132325278,0.149369764,0.162869941,0.148188327,0.03933739,0.113308185,0.002684449,0.007515471,0.015306566
144,stego_10127.png,0.13868348,0.249389929,0.103726968,0.163933459,0.073452026,0.097654342,0.001300795,0.010474634,0.07604338
145,stego_10128.png,0.239102408,0.326647569,0.112142445,0.225964141,0.116110465,0.124284395,0.000674137,0.005732853,0.107854405
146,stego_10129.png,0.177487984,0.244334243,0.157988779,0.193270335,0.040777294,0.158975637,4.53E-05,0.001682998,0.045284619
147,stego_1013.png,0.071997999,0.158781571,0.261838612,0.16420606,0.086418484,0.085145742,0.001281206,0.013191501,0.095036485
148,stego_10130.png,0.35485993,0.264021756,0.272757107,0.297212931,0.114344931,0.206477676,0.009450354,4.20E-05,0.050114459
149,stego_10131.png,0.114046029,0.082757009,0.118950673,0.105251237,0.019104265,0.0878248,0.008977328,0.012583275,0.019634322
150,stego_10132.png,0.237268354,0.078576547,0.189618179,0.168487694,0.067787016,0.108023252,0.000993025,0.008459722,0.081428775
151,stego_10133.png,0.220644034,0.121464133,0.164240636,0.168782934,0.044860768,0.129742515,0.000974505,0.004936114,0.049745729
152,stego_10134.png,0.151641915,0.160956017,0.170622137,0.161073357,0.003610503,0.158033434,0.001515284,0.001761193,0.009490655
153,stego_10135.png,0.158956942,0.218081333,0.224010765,0.20034968,0.034037708,0.172172323,1.22E-07,0.00077438,0.035969551
154,stego_10136.png,0.225880069,0.251564033,0.225420093,0.234288065,0.124429008,0.12547133,0.001175671,0.005554523,0.014963195
155,stego_10137.png,0.274548913,0.21187918,0.183771304,0.223399799,0.113741523,0.123731709,0.000547551,0.005816852,0.046472433
156,stego_10138.png,0.177675576,0.118932726,0.167715535,0.154774612,0.05705817,0.103629343,0.002045336,0.009287304,0.03143694
157,stego_10139.png,0.189038715,0.307677677,0.114803512,0.203839968,0.088880795,0.126173581,1.47E-05,0.00545034,0.097285244
158,stego_1014.png,0.215170876,0.119708447,0.137987361,0.157622228,0.053169939,0.110317884,0.001795876,0.008042882,0.050669664
159,stego_10140.png,0.338407391,0.227195375,0.247137372,0.27091338,0.05451837,0.228872781,0.005028707,0.000833637,0.059295885
160,stego_10141.png,0.232529639,0.21690559,0.159212132,0.202882454,0.040399365,0.169323657,8.31E-06,0.000941038,0.038618007
161,stego_10142.png,0.068886602,0.167896963,0.244126315,0.160303293,0.059128105,0.107533436,0.001575829,0.008550065,0.087866303
162,stego_10143.png,0.213685067,0.214990811,0.196024089,0.208233322,0.014788972,0.196348137,6.78E-05,1.33E-05,0.010593643
163,stego_10144.png,0.228969845,0.159159619,0.2842056,0.224111688,0.062561828,0.172331216,0.000581373,0.000765562,0.062664389
164,stego_10145.png,0.247524542,0.2081603,0.225535347,0.227073396,0.032883046,0.200793037,0.000732969,6.29E-07,0.019727141
165,stego_10146.png,0.164801408,0.177866529,0.150042025,0.164236654,0.015927013,0.150710001,0.001279017,0.002429504,0.013920846
166,stego_10147.png,0.254081385,0.208474541,0.32439519,0.262317039,0.052520378,0.22142604,0.003883413,0.000459075,0.058397506
167,stego_10148.png,0.170203862,0.172031927,0.173985573,0.172073787,0.02586057,0.150094753,0.000779873,0.002490534,0.001891203
168,stego_10149.png,0.04122499,0.130686788,0.104510208,0.092140662,0.053349694,0.040977083,0.011633637,0.025288288,0.045995734
169,stego_1015.png,0.128364297,0.200229296,0.286336563,0.204976718,0.077664596,0.138032349,2.48E-05,0.00383999,0.079093064
170,stego_10150.png,0.446905189,0.314257622,0.320537521,0.360566777,0.066759562,0.314824779,0.02578169,0.01318473,0.074837158
171,stego_10151.png,0.213851736,0.1241113,0.230832912,0.189598649,0.029937611,0.164588422,0.000108188,0.00125398,0.057345748
172,stego_10152.png,0.02428672,0.024068339,0.093387885,0.047247648,0.017590363,0.030188308,0.023333281,0.028836011,0.039958767
173,stego_10153.png,0.15205843,0.213896113,0.198921004,0.188291849,0.023684728,0.168600375,0.000137081,0.000985936,0.032260021
174,stego_10154.png,0.251550714,0.194197355,0.195393547,0.213713872,0.029895993,0.189482651,0.00018807,0.000110615,0.032773124
175,stego_10155.png,0.242261504,0.018974223,0.252731775,0.171322501,0.085311345,0.09403326,0.000822399,0.01122895,0.1320413
176,stego_10156.png,0.127177481,0.139505308,0.153556338,0.140079709,0.008369646,0.132821734,0.003590441,0.004512919,0.013198806
177,stego_10157.png,0.202046992,0.161446737,0.171994462,0.178496064,0.085468014,0.10172203,0.000462419,0.009658559,0.021066521
178,stego_10158.png,0.198130122,0.131151497,0.208216864,0.179166161,0.032756554,0.151367898,0.000434049,0.002365081,0.041886651
179,stego_10159.png,0.201928325,0.206496836,0.197140903,0.201855354,0.131332305,0.081185302,3.44E-06,0.014116933,0.004678393
180,stego_1016.png,0.176940802,0.203919382,0.160340952,0.180400379,0.045407033,0.141414562,0.000384145,0.003432254,0.021994235
181,stego_10160.png,0.142087595,0.302314669,0.195101378,0.213167881,0.069228777,0.154644987,0.000173393,0.002057077,0.081627065
182,stego_10161.png,0.262466261,0.178449626,0.143843024,0.194919637,0.061410689,0.142244266,2.58E-05,0.003335725,0.061002574
183,stego_10162.png,0.25461531,0.17397673,0.199599973,0.209397338,0.131826544,0.089349419,8.83E-05,0.012243551,0.041202384
184,stego_10163.png,0.139955425,0.131421933,0.147187262,0.13952154,0.009974191,0.130852497,0.003657644,0.004781377,0.007891615
185,stego_10164.png,0.143862366,0.18955674,0.185123861,0.172847656,0.060579196,0.119508169,0.00073725,0.006478935,0.02519966
186,stego_10165.png,0.299948131,0.31299677,0.371127657,0.328024186,0.044045554,0.297062933,0.016390192,0.009421213,0.037894573
187,stego_10166.png,0.152586519,0.207263629,0.170241682,0.176697277,0.013167337,0.165711925,0.000543017,0.001175672,0.027904348
188,stego_10167.png,0.264997829,0.223694245,0.201558208,0.230083428,0.010036164,0.222278083,0.000905013,0.000496313,0.032198798
189,stego_10168.png,0.226309164,0.228213017,0.259735819,0.238086,0.031422787,0.213367825,0.001450543,0.000178699,0.018773443
190,stego_10169.png,0.243921423,0.156269721,0.196179392,0.198790178,0.033718164,0.170832161,1.46E-06,0.000850763,0.043884136
191,stego_1017.png,0.382406088,0.442505884,0.320967453,0.381959808,0.069614921,0.33571571,0.033109372,0.018418754,0.060770445
192,stego_10170.png,0.148551865,0.160937483,0.078458882,0.129316077,0.046811898,0.086556031,0.004996217,0.012869534,0.044476866
193,stego_10171.png,0.336716477,0.282701117,0.3102602,0.309892598,0.097700394,0.235168233,0.012076383,0.001236805,0.027009556
194,stego_10172.png,0.210592113,0.243680717,0.252250395,0.235507742,0.046357162,0.198345305,0.0012608,2.74E-06,0.021998892
195,stego_10173.png,0.179954137,0.19016236,0.15661857,0.175578356,0.012076957,0.165500137,0.000596417,0.001190241,0.017194681
196,stego_10174.png,0.177716439,0.161564084,0.167483303,0.168921275,0.022155631,0.150091005,0.000965887,0.002490908,0.008171626
197,stego_10175.png,0.19213004,0.229750289,0.243335749,0.221738693,0.036275995,0.192443788,0.000472571,5.71E-05,0.026526316
198,stego_10176.png,0.160674609,0.129670324,0.166455479,0.152266804,0.038101363,0.1186876,0.002278458,0.006611706,0.019781438
199,stego_10177.png,0.273879003,0.282184601,0.306134643,0.287399416,0.069777058,0.233946453,0.007638658,0.001152362,0.016748203
200,stego_10178.png,0.162783425,0.134599801,0.136245966,0.144543064,0.026497758,0.121258381,0.003075472,0.006200243,0.015818045
201,stego_10179.png,0.155837939,0.252518172,0.207130725,0.205162279,0.035688537,0.175745854,2.66E-05,0.000588264,0.048370166
202,stego_1018.png,0.20581397,0.156949263,0.169928038,0.177563757,0.01616273,0.164052564,0.000503385,0.001292218,0.025311421
203,stego_10180.png,0.24958909,0.178224999,0.213117098,0.213643729,0.046945754,0.17490922,0.000186151,0.000629547,0.03568496
204,stego_10181.png,0.206053508,0.250228569,0.210763612,0.222348563,0.087742866,0.147552364,0.000499458,0.002750754,0.024259376
205,stego_10182.png,0.139750918,0.252870986,0.117379363,0.170000422,0.037540147,0.137626806,0.000899975,0.003890415,0.072634492
206,stego_10183.png,0.235348739,0.180109001,0.201449593,0.205635777,0.082338716,0.134360099,3.18E-05,0.004308597,0.027856781
207,stego_10184.png,0.271778961,0.057671783,0.126162141,0.151870962,0.054067768,0.103393447,0.002316404,0.009332826,0.109344312
208,stego_10185.png,0.230467537,0.169371277,0.299104516,0.23298111,0.069036998,0.176101641,0.001087754,0.000571132,0.064903134
209,stego_10186.png,0.198936754,0.198598421,0.201058606,0.199531261,0.043364806,0.163245567,2.20E-07,0.001350888,0.001333494
210,stego_10187.png,0.155755845,0.214191206,0.226007469,0.198651507,0.030678566,0.173289205,1.82E-06,0.000713467,0.037615613
211,stego_10188.png,0.259439136,0.178850632,0.260024143,0.232771304,0.087726587,0.158992595,0.001073958,0.001681607,0.046697588
212,stego_10189.png,0.278309296,0.407584585,0.252909819,0.312934566,0.135379856,0.205355741,0.012754216,2.87E-05,0.08294729
213,stego_1019.png,0.287157742,0.30494335,0.178978722,0.257026605,0.048670398,0.219015793,0.003252034,0.0003616,0.068173939
214,stego_10190.png,0.181368404,0.172423459,0.194287496,0.18269312,0.012781162,0.172111746,0.000299528,0.000777755,0.010992051
215,stego_10191.png,0.13215787,0.121156285,0.127937282,0.127083812,0.013021992,0.115566729,0.00531677,0.007128977,0.005550228
216,stego_10192.png,0.143645447,0.221788407,0.073709461,0.146381105,0.062098289,0.089863165,0.002874986,0.012130122,0.074077368
