,image_name,red,green,blue,ml det,ml0,ml,MSE (ml det),MSE (ml),stdev
108,stego_10095.png,0.133562757,0.156072031,0.172471372,0.154035387,0.096004385,0.064193898,0.002919823,0.001282077,0.019534099
109,stego_10096.png,0.224739191,0.242146488,0.079874007,0.182253229,0.103236289,0.088113445,0.006765594,0.00014129,0.089089182
110,stego_10097.png,0.080463546,0.135494306,0.135486828,0.117148226,0.052036117,0.068686276,0.000294062,0.000980549,0.031769866
111,stego_10098.png,0.266291831,0.075720505,0.071892507,0.137968281,0.09332112,0.049242529,0.00144159,0.002576321,0.111147935
112,stego_10099.png,0.028068421,0.143142263,0.068183001,0.079797895,0.055149722,0.026086856,0.000408125,0.005463153,0.058409559
113,stego_101.png,0.213776022,0.109907254,0.218953457,0.180878911,0.074559515,0.114885179,0.006541398,0.000221569,0.06151775
114,stego_1010.png,0.187802676,0.191212782,0.160169923,0.17972846,0.128981314,0.058261834,0.006356627,0.001742075,0.017023792
115,stego_10100.png,0.122304802,0.097533135,0.157690368,0.125842768,0.023969436,0.104375145,0.000667849,1.91E-05,0.03023427
116,stego_10101.png,0.071168506,0.047069084,0.05995984,0.059399143,0.018909825,0.041269721,0.00164843,0.003449246,0.012059491
117,stego_10102.png,0.06953245,0.121129792,0.124108775,0.104923672,0.040188964,0.067445263,2.42E-05,0.001059811,0.030685869
118,stego_10103.png,0.117686593,0.076716082,0.036569586,0.076990754,0.044404245,0.034100726,0.000529425,0.004342714,0.040559201
119,stego_10104.png,0.147463379,0.051227915,0.130388141,0.109693145,0.06735814,0.045392564,9.40E-05,0.002981972,0.051347135
120,stego_10105.png,0.190160532,0.169174777,0.136076412,0.16513724,0.03574063,0.134192743,0.00424286,0.001169144,0.027267183
121,stego_10106.png,0.138218096,0.040452342,0.148840439,0.109170292,0.051121203,0.061176506,8.41E-05,0.001507264,0.059748021
122,stego_10107.png,0.106907635,0.107575128,0.077846542,0.097443102,0.024117212,0.075138009,6.54E-06,0.000618119,0.0169744
123,stego_10108.png,0.307406774,0.194403548,0.149663181,0.217157835,0.117295639,0.113132098,0.013725958,0.000172452,0.081296239
124,stego_10109.png,0.029503631,0.097877021,0.005510494,0.044297049,0.043138753,0.001210516,0.003102819,0.009759362,0.047927317
125,stego_1011.png,0.199701062,0.174556058,0.126657881,0.166971667,0.03601382,0.135850337,0.004485204,0.001285247,0.03710753
126,stego_10110.png,0.10981652,0.088831552,0.080308796,0.092985623,0.005389391,0.08807088,4.92E-05,0.000142304,0.015186134
127,stego_10111.png,0.028944499,0.143180866,0.016461087,0.062862151,0.076830582,-0.015130951,0.00137922,0.013255136,0.069837532
128,stego_10112.png,0.130471295,0.132285762,0.131452929,0.131403329,0.071698872,0.064315829,0.000986169,0.00127336,0.00090825
129,stego_10113.png,0.093605,0.148027377,0.103579555,0.115070644,0.060289131,0.058296136,0.000227124,0.001739212,0.028973827
130,stego_10114.png,0.083669524,0.073307016,0.1338991,0.096958547,0.035128313,0.064081302,9.25E-06,0.001290153,0.032408313
131,stego_10115.png,0.163376037,0.123998537,0.138627101,0.142000559,0.053361731,0.093635374,0.001764047,4.05E-05,0.019904322
132,stego_10116.png,0.0874033,0.152703284,0.129739066,0.123281883,0.042863753,0.084019522,0.000542046,0.000255376,0.033125419
133,stego_10117.png,0.179417252,0.101860637,0.113516746,0.131598212,0.069921078,0.066313871,0.000998447,0.001134755,0.041820589
134,stego_10118.png,0.111754645,0.132209416,0.156776013,0.133580025,0.054816168,0.083331786,0.001127618,0.000277829,0.022541957
135,stego_10119.png,0.19509401,0.141601312,0.089533697,0.142076339,0.079923684,0.06755163,0.001770418,0.001052897,0.05278176
136,stego_1012.png,0.249262332,0.220378504,0.196521366,0.222054067,0.136217319,0.099373083,0.014897195,3.93E-07,0.026410377
137,stego_10120.png,0.11619482,0.024055716,0.007906839,0.049385791,0.039652916,0.010134747,0.002561798,0.008075764,0.058419015
138,stego_10121.png,0.156551178,0.173151922,0.214931512,0.181544871,0.050758309,0.137780044,0.006649566,0.001427332,0.030081507
139,stego_10122.png,0.018024581,0.032455538,0.088289006,0.046256375,0.040841661,0.005645276,0.002888377,0.008902814,0.037109563
140,stego_10123.png,0.139041163,0.144648125,0.142059219,0.141916169,0.075094003,0.072247522,0.001756965,0.0007702,0.002806217
141,stego_10124.png,0.069226876,0.069549293,0.089706214,0.076160794,0.015904993,0.061229658,0.000568308,0.001503139,0.011731785
142,stego_10125.png,0.15015596,0.113015259,0.158432117,0.140534445,0.127830899,0.014565462,0.001643041,0.00729906,0.0241889
143,stego_10126.png,0.096302886,0.089369155,0.082943112,0.089538384,0.03933739,0.052256634,0.000109445,0.002279429,0.006681495
144,stego_10127.png,0.145422347,0.145282556,0.072632751,0.121112551,0.073452026,0.05143881,0.00044574,0.002358189,0.041984797
145,stego_10128.png,0.167648932,0.251683328,0.040329862,0.153220707,0.116110465,0.041985158,0.002832444,0.003365722,0.106412885
146,stego_10129.png,0.086276144,0.171990555,0.069004982,0.10909056,0.040777294,0.071217315,8.26E-05,0.000828443,0.055153243
147,stego_1013.png,0.003816468,0.036327763,0.142999686,0.061047972,0.086418484,-0.027770387,0.00151726,0.016325272,0.072810086
148,stego_10130.png,0.195627022,0.268836138,0.19895814,0.221140433,0.114344931,0.120583629,0.014675005,0.000423686,0.041339258
149,stego_10131.png,0.070109805,0.067447909,0.052833963,0.063463892,0.019104265,0.04522359,0.001334887,0.003000455,0.009301504
150,stego_10132.png,0.153917143,0.050508306,0.107287393,0.103904281,0.067787016,0.038743576,1.52E-05,0.003752349,0.051787363
151,stego_10133.png,0.121574374,0.033376123,0.077056574,0.07733569,0.044860768,0.034000197,0.000513671,0.004355974,0.044099788
152,stego_10134.png,0.090331231,0.097835246,0.088257501,0.092141326,0.003610503,0.088851622,6.18E-05,0.000124286,0.005038912
153,stego_10135.png,0.077222326,0.161271946,0.148009311,0.128834527,0.034037708,0.098137184,0.00083143,3.47E-06,0.045186711
154,stego_10136.png,0.210471564,0.197986028,0.168424037,0.192293876,0.124429008,0.07750927,0.00851816,0.000505833,0.021593959
155,stego_10137.png,0.21126716,0.153983591,0.181154541,0.182135097,0.113741523,0.077171137,0.006746174,0.000521157,0.02865437
156,stego_10138.png,0.150917792,0.086708814,0.138263254,0.12529662,0.05705817,0.072367614,0.000639919,0.000763549,0.034011739
157,stego_10139.png,0.124686435,0.25647132,0.08439827,0.155185342,0.088880795,0.072772637,0.003045422,0.000741329,0.089999562
158,stego_1014.png,0.154622037,0.08594571,0.073007702,0.10452515,0.053169939,0.054239101,2.05E-05,0.00209406,0.043864811
159,stego_10140.png,0.211644639,0.136434098,0.143922553,0.16400043,0.05451837,0.115795015,0.004096055,0.000249483,0.041430632
160,stego_10141.png,0.160036207,0.182047562,0.135739746,0.159274505,0.040399365,0.123879805,0.003513467,0.000570245,0.023163303
161,stego_10142.png,0.005402174,0.104526239,0.208892099,0.106273504,0.059128105,0.050108202,3.94E-05,0.002489192,0.101756214
162,stego_10143.png,0.101022421,0.099605849,0.092486599,0.097704956,0.014788972,0.084160633,5.27E-06,0.000250886,0.004574397
163,stego_10144.png,0.168056069,0.133188173,0.217032408,0.172758883,0.062561828,0.117551278,0.005293855,0.000308047,0.042119488
164,stego_10145.png,0.158792528,0.116637257,0.110407865,0.12861255,0.032883046,0.098984413,0.000818678,1.03E-06,0.026321562
165,stego_10146.png,0.045809531,0.118775865,0.083390542,0.082658646,0.015927013,0.06781167,0.000300723,0.001036089,0.036488673
166,stego_10147.png,0.153375325,0.122959718,0.224601427,0.166978823,0.052520378,0.120803068,0.004486163,0.000432768,0.052168483
167,stego_10148.png,0.104911573,0.097687619,0.100027528,0.100875573,0.02586057,0.077006433,7.67E-07,0.000528704,0.003685887
168,stego_10149.png,0.037461864,0.046735011,0.000797621,0.028331498,0.053349694,-0.026428129,0.005136374,0.015984072,0.024291637
169,stego_1015.png,0.091468505,0.056149266,0.276611399,0.141409723,0.077664596,0.06911274,0.001714765,0.000954023,0.118412339
170,stego_10150.png,0.2857722,0.127945146,0.171972631,0.195229993,0.066759562,0.137660592,0.009068752,0.00141832,0.081443375
171,stego_10151.png,0.178249181,0.039246663,0.116457926,0.111317924,0.029937611,0.083891834,0.000128095,0.000259473,0.069643662
172,stego_10152.png,0.043809505,0.005549678,0.056624101,0.035327761,0.017590363,0.018054992,0.004182498,0.006714984,0.02657262
173,stego_10153.png,0.028373964,0.110359279,0.028427674,0.055720306,0.023684728,0.032812739,0.001960691,0.004514128,0.047318747
174,stego_10154.png,0.159718312,0.085130229,0.092160584,0.112336375,0.029895993,0.084980973,0.000152186,0.000225571,0.04118425
175,stego_10155.png,0.01069973,0.01465057,0.053171342,0.02617388,0.085311345,-0.064653109,0.005450296,0.027110646,0.023463791
176,stego_10156.png,0.054393308,0.050836501,0.078922158,0.061383989,0.008369646,0.053461799,0.001491196,0.002165804,0.015292261
177,stego_10157.png,0.150162491,0.119017904,0.116487318,0.128555904,0.085468014,0.047114689,0.00081544,0.002796856,0.018754584
178,stego_10158.png,0.11683672,0.054956196,0.146787035,0.106193317,0.032756554,0.075923764,3.84E-05,0.000579665,0.046831477
179,stego_10159.png,0.16749916,0.17302564,0.164773149,0.168432649,0.131332305,0.042709478,0.004683027,0.003282204,0.004204694
180,stego_1016.png,0.095887586,0.157449186,0.032223754,0.095186842,0.045407033,0.05214768,2.32E-05,0.002289844,0.062615657
181,stego_10160.png,0.084884238,0.228210011,0.105538862,0.13954437,0.069228777,0.075545517,0.001563757,0.000598022,0.077478063
182,stego_10161.png,0.182625999,0.168957086,0.076240926,0.142608004,0.061410689,0.086509951,0.001815442,0.000181981,0.057880494
183,stego_10162.png,0.250012222,0.140946239,0.1606419,0.183866787,0.131826544,0.059942219,0.007033638,0.001604626,0.058123951
184,stego_10163.png,0.057147972,0.056324181,0.07924641,0.064239521,0.009974191,0.054812036,0.001278812,0.002041952,0.013002873
185,stego_10164.png,0.007053679,0.09640602,0.024108352,0.042522684,0.060579196,-0.019220899,0.003303642,0.014213623,0.047437073
186,stego_10165.png,0.12687338,0.148875041,0.220782921,0.165510447,0.044045554,0.127061382,0.004291619,0.000732318,0.049115202
187,stego_10166.png,0.064331153,0.125103819,0.07846846,0.089301144,0.013167337,0.077149663,0.000114466,0.000522138,0.031801565
188,stego_10167.png,0.121847779,0.131785492,0.08561225,0.11308184,0.010036164,0.104090344,0.000171135,1.67E-05,0.024302743
189,stego_10168.png,0.067154287,0.145743898,0.185269158,0.132722448,0.031422787,0.104586046,0.001070759,2.10E-05,0.060124449
190,stego_10169.png,0.150789504,0.076707096,0.089645265,0.105713955,0.033718164,0.074508066,3.26E-05,0.000649839,0.039568964
191,stego_1017.png,0.257838516,0.311475844,0.183477465,0.250930608,0.069614921,0.194882411,0.022780048,0.009002672,0.06427819
192,stego_10170.png,0.067170977,0.08020894,0.004934967,0.050771628,0.046811898,0.004154196,0.002423433,0.009186418,0.040227438
193,stego_10171.png,0.204823426,0.228564565,0.206188652,0.213192214,0.097700394,0.127997197,0.012812477,0.000783843,0.013330335
194,stego_10172.png,0.093777279,0.214212387,0.130375798,0.146121821,0.046357162,0.10461428,0.002127222,2.13E-05,0.061742261
195,stego_10173.png,0.100201402,0.117382326,0.088661797,0.102081842,0.012076957,0.091105158,4.33E-06,7.91E-05,0.014452309
196,stego_10174.png,0.108165211,0.093131662,0.093824383,0.098373752,0.022155631,0.077945043,2.64E-06,0.000486421,0.008486723
197,stego_10175.png,0.062618939,0.135093537,0.132186491,0.109966323,0.036275995,0.076464141,9.93E-05,0.000553937,0.041029791
198,stego_10176.png,0.034212362,0.025339107,0.116347344,0.058632938,0.038101363,0.021344843,0.001711234,0.006186634,0.050178663
199,stego_10177.png,0.182266438,0.229708557,0.226955048,0.212976681,0.069777058,0.153941186,0.01276373,0.002909652,0.026631461
200,stego_10178.png,0.091047344,0.063362722,0.073876557,0.076095541,0.026497758,0.050947785,0.000571423,0.00240612,0.013975067
201,stego_10179.png,0.064989658,0.114681008,0.101262577,0.093644414,0.035688537,0.060100786,4.04E-05,0.001591947,0.025706709
202,stego_1018.png,0.119439674,0.088324623,0.083195426,0.096986575,0.01616273,0.08215164,9.08E-06,0.000318564,0.019613348
203,stego_10180.png,0.146577223,0.133387908,0.134352179,0.13810577,0.046945754,0.095650396,0.00145205,1.89E-05,0.007352319
204,stego_10181.png,0.15508633,0.195368394,0.136816437,0.162423721,0.087742866,0.081863821,0.003896721,0.000328921,0.029957652
205,stego_10182.png,0.120095053,0.113097491,0.053333915,0.09550882,0.037540147,0.060229705,2.02E-05,0.001581676,0.036691735
206,stego_10183.png,0.175800798,0.149975253,0.151560076,0.159112042,0.082338716,0.083661943,0.003494234,0.000266932,0.014474593
207,stego_10184.png,0.187211325,0.016551955,0.053259429,0.085674236,0.054067768,0.033413036,0.000205228,0.004433824,0.089828698
208,stego_10185.png,0.160930714,0.089716731,0.176606212,0.142417886,0.069036998,0.078822561,0.001799277,0.000448484,0.046308629
209,stego_10186.png,0.066671412,0.084828079,0.100770189,0.084089893,0.043364806,0.042571178,0.000253132,0.00329807,0.01706137
210,stego_10187.png,0.032211463,0.120059719,0.093775906,0.082015696,0.030678566,0.052961926,0.000323435,0.00221258,0.045089421
211,stego_10188.png,0.18283815,0.113267069,0.195277681,0.1637943,0.087726587,0.083382582,0.004069713,0.000276139,0.044197695
212,stego_10189.png,0.1843627,0.232038381,0.176579698,0.197660259,0.135379856,0.072032098,0.009537526,0.000782204,0.030025576
213,stego_1019.png,0.190035932,0.239823428,0.069484011,0.166447791,0.048670398,0.123802931,0.004415309,0.00056658,0.08758527
